,x_density,x_temp,x_soiltype,x_soiltreat,y_biomass,parameter,y_pred
6.53,1,0,1,0,22.5,den_soiltype,22.39669928
6.54,1,0,1,0,22.5,den_soiltype,22.52552967
6.55,1,0,1,0,22.5,den_soiltype,22.58917251
6.56,1,0,1,0,22.5,den_soiltype,22.3777451
6.57,1,0,1,0,22.5,den_soiltype,22.07034797
6.58,1,0,1,0,22.5,den_soiltype,22.64307352
6.59,1,0,1,0,22.5,den_soiltype,22.59229272
6.6,1,0,1,0,22.5,den_soiltype,22.39486939
6.61,1,0,1,0,22.5,den_soiltype,22.3389508
6.62,1,0,1,0,22.5,den_soiltype,22.45500132
6.63,1,0,1,0,22.5,den_soiltype,22.51621598
6.64,1,0,1,0,22.5,den_soiltype,22.60848011
6.65,1,0,1,0,22.5,den_soiltype,22.70851426
6.66,1,0,1,0,22.5,den_soiltype,22.37266749
6.67,1,0,1,0,22.5,den_soiltype,22.54360843
6.68,1,0,1,0,22.5,den_soiltype,22.70012641
6.69,1,0,1,0,22.5,den_soiltype,22.36479868
6.7,1,0,1,0,22.5,den_soiltype,22.46658549
6.71,1,0,1,0,22.5,den_soiltype,22.2342798
6.72,1,0,1,0,22.5,den_soiltype,22.54311334
6.73,1,0,1,0,22.5,den_soiltype,22.40382124
6.74,1,0,1,0,22.5,den_soiltype,22.36125935
6.75,1,0,1,0,22.5,den_soiltype,22.38300338
6.76,1,0,1,0,22.5,den_soiltype,22.56667551
6.77,1,0,1,0,22.5,den_soiltype,22.17562965
6.78,1,0,1,0,22.5,den_soiltype,22.43617337
6.79,1,0,1,0,22.5,den_soiltype,22.34794235
6.8,1,0,1,0,22.5,den_soiltype,22.35568215
6.81,1,0,1,0,22.5,den_soiltype,22.57119519
6.82,1,0,1,0,22.5,den_soiltype,22.55276314
6.83,1,0,1,0,22.5,den_soiltype,22.48394695
6.84,1,0,1,0,22.5,den_soiltype,22.58062759
6.85,1,0,1,0,22.5,den_soiltype,22.40968427
6.86,1,0,1,0,22.5,den_soiltype,22.19650535
6.87,1,0,1,0,22.5,den_soiltype,22.67316319
6.88,1,0,1,0,22.5,den_soiltype,22.46539605
6.89,1,0,1,0,22.5,den_soiltype,22.44523668
6.9,1,0,1,0,22.5,den_soiltype,22.52362769
6.91,1,0,1,0,22.5,den_soiltype,22.61488983
6.92,1,0,1,0,22.5,den_soiltype,22.56391304
6.93,1,0,1,0,22.5,den_soiltype,22.63908981
6.94,1,0,1,0,22.5,den_soiltype,22.50692019
6.95,1,0,1,0,22.5,den_soiltype,22.42435715
6.96,1,0,1,0,22.5,den_soiltype,22.45493259
6.97,1,0,1,0,22.5,den_soiltype,22.6234374
6.98,1,0,1,0,22.5,den_soiltype,22.37260968
6.99,1,0,1,0,22.5,den_soiltype,22.35695849
7,0,1,1,0,30,temp_soiltype,30.04702181
7.1,0,1,1,0,30,temp_soiltype,30.091871
7.2,0,1,1,0,30,temp_soiltype,29.74633752
7.3,0,1,1,0,30,temp_soiltype,30.11770479
7.4,0,1,1,0,30,temp_soiltype,30.00178877
7.5,0,1,1,0,30,temp_soiltype,29.97281171
7.6,0,1,1,0,30,temp_soiltype,30.16604316
7.7,0,1,1,0,30,temp_soiltype,30.22190923
7.8,0,1,1,0,30,temp_soiltype,29.82789008
7.9,0,1,1,0,30,temp_soiltype,30.15174816
7.1,0,1,1,0,30,temp_soiltype,29.90518962
7.11,0,1,1,0,30,temp_soiltype,30.0198542
7.12,0,1,1,0,30,temp_soiltype,30.07213891
7.13,0,1,1,0,30,temp_soiltype,30.01997664
7.14,0,1,1,0,30,temp_soiltype,29.78057033
7.15,0,1,1,0,30,temp_soiltype,29.92403973
7.16,0,1,1,0,30,temp_soiltype,30.23094949
7.17,0,1,1,0,30,temp_soiltype,30.02591904
7.18,0,1,1,0,30,temp_soiltype,29.87462641
7.19,0,1,1,0,30,temp_soiltype,29.90161069
7.2,0,1,1,0,30,temp_soiltype,30.15863491
7.21,0,1,1,0,30,temp_soiltype,30.05191252
7.22,0,1,1,0,30,temp_soiltype,29.86542202
7.23,0,1,1,0,30,temp_soiltype,30.00093978
7.24,0,1,1,0,30,temp_soiltype,30.08950058
7.25,0,1,1,0,30,temp_soiltype,30.25838277
7.26,0,1,1,0,30,temp_soiltype,29.86773758
7.27,0,1,1,0,30,temp_soiltype,29.94300811
7.28,0,1,1,0,30,temp_soiltype,30.1494165
7.29,0,1,1,0,30,temp_soiltype,29.93113187
7.3,0,1,1,0,30,temp_soiltype,30.21903986
7.31,0,1,1,0,30,temp_soiltype,30.15648693
7.32,0,1,1,0,30,temp_soiltype,29.75114385
7.33,0,1,1,0,30,temp_soiltype,30.06359367
7.34,0,1,1,0,30,temp_soiltype,29.78712556
7.35,0,1,1,0,30,temp_soiltype,29.78029613
7.36,0,1,1,0,30,temp_soiltype,30.01056315
7.37,0,1,1,0,30,temp_soiltype,30.00850473
7.38,0,1,1,0,30,temp_soiltype,29.99509377
7.39,0,1,1,0,30,temp_soiltype,30.18964218
7.4,0,1,1,0,30,temp_soiltype,30.04424818
7.41,0,1,1,0,30,temp_soiltype,29.89903698
7.42,0,1,1,0,30,temp_soiltype,30.01793824
7.43,0,1,1,0,30,temp_soiltype,29.92284052
7.44,0,1,1,0,30,temp_soiltype,29.98978326
7.45,0,1,1,0,30,temp_soiltype,29.82779821
7.46,0,1,1,0,30,temp_soiltype,29.98271333
7.47,0,1,1,0,30,temp_soiltype,30.01544046
7.48,0,1,1,0,30,temp_soiltype,29.89473848
7.49,0,1,1,0,30,temp_soiltype,30.00618459
7.5,0,1,1,0,30,temp_soiltype,29.90268475
7.51,0,1,1,0,30,temp_soiltype,29.90339882
7.52,0,1,1,0,30,temp_soiltype,29.96933418
7.53,0,1,1,0,30,temp_soiltype,30.07362614
7.54,0,1,1,0,30,temp_soiltype,29.96919945
7.55,0,1,1,0,30,temp_soiltype,30.0286037
7.56,0,1,1,0,30,temp_soiltype,30.14550363
7.57,0,1,1,0,30,temp_soiltype,29.95721084
7.58,0,1,1,0,30,temp_soiltype,29.98445711
7.59,0,1,1,0,30,temp_soiltype,30.07668818
7.6,0,1,1,0,30,temp_soiltype,29.81127563
7.61,0,1,1,0,30,temp_soiltype,30.0815739
7.62,0,1,1,0,30,temp_soiltype,29.91975546
7.63,0,1,1,0,30,temp_soiltype,29.8292931
7.64,0,1,1,0,30,temp_soiltype,29.73479943
7.65,0,1,1,0,30,temp_soiltype,29.89275327
7.66,0,1,1,0,30,temp_soiltype,29.82446966
7.67,0,1,1,0,30,temp_soiltype,29.82323278
7.68,0,1,1,0,30,temp_soiltype,30.2440937
7.69,0,1,1,0,30,temp_soiltype,29.818178
7.7,0,1,1,0,30,temp_soiltype,30.14962649
7.71,0,1,1,0,30,temp_soiltype,30.08178685
7.72,0,1,1,0,30,temp_soiltype,29.86728163
7.73,0,1,1,0,30,temp_soiltype,29.9083154
7.74,0,1,1,0,30,temp_soiltype,29.93847007
7.75,0,1,1,0,30,temp_soiltype,30.02856141
7.76,0,1,1,0,30,temp_soiltype,29.94775126
7.77,0,1,1,0,30,temp_soiltype,30.12402713
7.78,0,1,1,0,30,temp_soiltype,29.95609696
7.79,0,1,1,0,30,temp_soiltype,29.67519807
7.8,0,1,1,0,30,temp_soiltype,29.98556748
7.81,0,1,1,0,30,temp_soiltype,29.72220647
7.82,0,1,1,0,30,temp_soiltype,30.14067167
7.83,0,1,1,0,30,temp_soiltype,29.88784703
7.84,0,1,1,0,30,temp_soiltype,29.83271378
7.85,0,1,1,0,30,temp_soiltype,29.91127404
7.86,0,1,1,0,30,temp_soiltype,30.0877846
7.87,0,1,1,0,30,temp_soiltype,29.71221627
7.88,0,1,1,0,30,temp_soiltype,30.03807252
7.89,0,1,1,0,30,temp_soiltype,29.85416374
7.9,0,1,1,0,30,temp_soiltype,29.99872298
7.91,0,1,1,0,30,temp_soiltype,30.10185629
7.92,0,1,1,0,30,temp_soiltype,30.08544471
7.93,0,1,1,0,30,temp_soiltype,30.22544425
7.94,0,1,1,0,30,temp_soiltype,30.01936281
7.95,0,1,1,0,30,temp_soiltype,29.89482256
7.96,0,1,1,0,30,temp_soiltype,30.32305608
7.97,0,1,1,0,30,temp_soiltype,29.95451308
7.98,0,1,1,0,30,temp_soiltype,30.12113697
7.99,0,1,1,0,30,temp_soiltype,30.13964872
8,1,1,1,0,13,den_temp_soiltype,13.06823531
8.1,1,1,1,0,13,den_temp_soiltype,13.2138131
8.2,1,1,1,0,13,den_temp_soiltype,12.96865132
8.3,1,1,1,0,13,den_temp_soiltype,12.81528958
8.4,1,1,1,0,13,den_temp_soiltype,12.94590946
8.5,1,1,1,0,13,den_temp_soiltype,12.91791801
8.6,1,1,1,0,13,den_temp_soiltype,13.0491994
8.7,1,1,1,0,13,den_temp_soiltype,12.86000503
8.8,1,1,1,0,13,den_temp_soiltype,13.10212162
8.9,1,1,1,0,13,den_temp_soiltype,12.82541764
8.1,1,1,1,0,13,den_temp_soiltype,13.26331743
8.11,1,1,1,0,13,den_temp_soiltype,13.2174456
8.12,1,1,1,0,13,den_temp_soiltype,12.93268076
8.13,1,1,1,0,13,den_temp_soiltype,13.02101009
8.14,1,1,1,0,13,den_temp_soiltype,12.94395245
8.15,1,1,1,0,13,den_temp_soiltype,12.81903488
8.16,1,1,1,0,13,den_temp_soiltype,12.6007981
8.17,1,1,1,0,13,den_temp_soiltype,12.99623583
8.18,1,1,1,0,13,den_temp_soiltype,12.99484401
8.19,1,1,1,0,13,den_temp_soiltype,13.24635386
8.2,1,1,1,0,13,den_temp_soiltype,12.70068068
8.21,1,1,1,0,13,den_temp_soiltype,12.90067439
8.22,1,1,1,0,13,den_temp_soiltype,13.1320057
8.23,1,1,1,0,13,den_temp_soiltype,13.05135811
8.24,1,1,1,0,13,den_temp_soiltype,13.01826308
8.25,1,1,1,0,13,den_temp_soiltype,12.90688584
8.26,1,1,1,0,13,den_temp_soiltype,13.03014179
8.27,1,1,1,0,13,den_temp_soiltype,12.9646142
8.28,1,1,1,0,13,den_temp_soiltype,13.01704917
8.29,1,1,1,0,13,den_temp_soiltype,12.91331062
8.3,1,1,1,0,13,den_temp_soiltype,13.17828473
8.31,1,1,1,0,13,den_temp_soiltype,13.15899044
8.32,1,1,1,0,13,den_temp_soiltype,13.20051373
8.33,1,1,1,0,13,den_temp_soiltype,12.94492462
8.34,1,1,1,0,13,den_temp_soiltype,12.95434949
8.35,1,1,1,0,13,den_temp_soiltype,12.94745806
8.36,1,1,1,0,13,den_temp_soiltype,13.20612171
8.37,1,1,1,0,13,den_temp_soiltype,12.95504193
8.38,1,1,1,0,13,den_temp_soiltype,13.01464527
8.39,1,1,1,0,13,den_temp_soiltype,13.0571782
8.4,1,1,1,0,13,den_temp_soiltype,13.10173188
8.41,1,1,1,0,13,den_temp_soiltype,12.95984901
8.42,1,1,1,0,13,den_temp_soiltype,13.35189485
8.43,1,1,1,0,13,den_temp_soiltype,12.8608758
8.44,1,1,1,0,13,den_temp_soiltype,12.78601642
8.45,1,1,1,0,13,den_temp_soiltype,13.0063454
8.46,1,1,1,0,13,den_temp_soiltype,13.26511652
8.47,1,1,1,0,13,den_temp_soiltype,13.00791255
8.48,1,1,1,0,13,den_temp_soiltype,13.01645891
8.49,1,1,1,0,13,den_temp_soiltype,13.12948039
8.5,1,1,1,0,13,den_temp_soiltype,12.98515402
8.51,1,1,1,0,13,den_temp_soiltype,13.01555448
8.52,1,1,1,0,13,den_temp_soiltype,13.18127273
8.53,1,1,1,0,13,den_temp_soiltype,13.0140619
8.54,1,1,1,0,13,den_temp_soiltype,12.88717052
8.55,1,1,1,0,13,den_temp_soiltype,13.05923863
8.56,1,1,1,0,13,den_temp_soiltype,12.83627193
8.57,1,1,1,0,13,den_temp_soiltype,12.78125614
8.58,1,1,1,0,13,den_temp_soiltype,12.98159316
8.59,1,1,1,0,13,den_temp_soiltype,12.83486062
8.6,1,1,1,0,13,den_temp_soiltype,13.08713846
8.61,1,1,1,0,13,den_temp_soiltype,12.97795788
8.62,1,1,1,0,13,den_temp_soiltype,12.88504981
8.63,1,1,1,0,13,den_temp_soiltype,13.24343464
8.64,1,1,1,0,13,den_temp_soiltype,12.98350892
8.65,1,1,1,0,13,den_temp_soiltype,13.21325573
8.66,1,1,1,0,13,den_temp_soiltype,12.98298684
8.67,1,1,1,0,13,den_temp_soiltype,12.95060786
8.68,1,1,1,0,13,den_temp_soiltype,13.05601915
8.69,1,1,1,0,13,den_temp_soiltype,13.15448322
8.7,1,1,1,0,13,den_temp_soiltype,13.40586626
8.71,1,1,1,0,13,den_temp_soiltype,12.84475812
8.72,1,1,1,0,13,den_temp_soiltype,12.97248552
8.73,1,1,1,0,13,den_temp_soiltype,13.1616657
8.74,1,1,1,0,13,den_temp_soiltype,13.05124303
8.75,1,1,1,0,13,den_temp_soiltype,12.97189846
8.76,1,1,1,0,13,den_temp_soiltype,12.80457113
8.77,1,1,1,0,13,den_temp_soiltype,12.95820126
8.78,1,1,1,0,13,den_temp_soiltype,12.97228691
8.79,1,1,1,0,13,den_temp_soiltype,12.98773338
8.8,1,1,1,0,13,den_temp_soiltype,13.24183627
8.81,1,1,1,0,13,den_temp_soiltype,12.93070902
8.82,1,1,1,0,13,den_temp_soiltype,12.76359245
8.83,1,1,1,0,13,den_temp_soiltype,13.07446496
8.84,1,1,1,0,13,den_temp_soiltype,12.98320693
8.85,1,1,1,0,13,den_temp_soiltype,12.96934804
8.86,1,1,1,0,13,den_temp_soiltype,13.09533522
8.87,1,1,1,0,13,den_temp_soiltype,12.56399891
8.88,1,1,1,0,13,den_temp_soiltype,12.91695126
8.89,1,1,1,0,13,den_temp_soiltype,12.97698223
8.9,1,1,1,0,13,den_temp_soiltype,13.09079358
8.91,1,1,1,0,13,den_temp_soiltype,12.96084901
8.92,1,1,1,0,13,den_temp_soiltype,12.84922923
8.93,1,1,1,0,13,den_temp_soiltype,13.05588492
8.94,1,1,1,0,13,den_temp_soiltype,13.00291693
8.95,1,1,1,0,13,den_temp_soiltype,13.01657932
8.96,1,1,1,0,13,den_temp_soiltype,13.17348557
8.97,1,1,1,0,13,den_temp_soiltype,12.91866693
8.98,1,1,1,0,13,den_temp_soiltype,12.81261981
8.99,1,1,1,0,13,den_temp_soiltype,12.80799811
9,0,0,0,1,52.5,soiltreat,52.34641008
9.1,0,0,0,1,52.5,soiltreat,52.29185241
9.2,0,0,0,1,52.5,soiltreat,52.49261683
9.3,0,0,0,1,52.5,soiltreat,52.77164411
9.4,0,0,0,1,52.5,soiltreat,52.48507349
9.5,0,0,0,1,52.5,soiltreat,52.61658557
9.6,0,0,0,1,52.5,soiltreat,52.33461055
9.7,0,0,0,1,52.5,soiltreat,52.46675328
9.8,0,0,0,1,52.5,soiltreat,52.58491424
9.9,0,0,0,1,52.5,soiltreat,52.4467561
9.1,0,0,0,1,52.5,soiltreat,52.61778939
9.11,0,0,0,1,52.5,soiltreat,52.60410711
9.12,0,0,0,1,52.5,soiltreat,52.40509052
9.13,0,0,0,1,52.5,soiltreat,52.3842062
9.14,0,0,0,1,52.5,soiltreat,52.85367261
9.15,0,0,0,1,52.5,soiltreat,52.4711176
9.16,0,0,0,1,52.5,soiltreat,52.5009929
9.17,0,0,0,1,52.5,soiltreat,52.4918181
9.18,0,0,0,1,52.5,soiltreat,52.41476897
9.19,0,0,0,1,52.5,soiltreat,52.36095361
9.2,0,0,0,1,52.5,soiltreat,52.32963972
9.21,0,0,0,1,52.5,soiltreat,52.63709435
9.22,0,0,0,1,52.5,soiltreat,52.35209058
9.23,0,0,0,1,52.5,soiltreat,52.60012281
9.24,0,0,0,1,52.5,soiltreat,52.71098932
9.25,0,0,0,1,52.5,soiltreat,52.67366684
9.26,0,0,0,1,52.5,soiltreat,52.47918702
9.27,0,0,0,1,52.5,soiltreat,52.41910172
9.28,0,0,0,1,52.5,soiltreat,52.33816598
9.29,0,0,0,1,52.5,soiltreat,52.49721568
9.3,0,0,0,1,52.5,soiltreat,52.46510765
9.31,0,0,0,1,52.5,soiltreat,52.52344403
9.32,0,0,0,1,52.5,soiltreat,52.40939854
9.33,0,0,0,1,52.5,soiltreat,52.59435527
9.34,0,0,0,1,52.5,soiltreat,52.60712544
9.35,0,0,0,1,52.5,soiltreat,52.66138292
9.36,0,0,0,1,52.5,soiltreat,52.83746333
9.37,0,0,0,1,52.5,soiltreat,52.52968359
9.38,0,0,0,1,52.5,soiltreat,52.41366805
9.39,0,0,0,1,52.5,soiltreat,52.48840187
9.4,0,0,0,1,52.5,soiltreat,52.25581202
9.41,0,0,0,1,52.5,soiltreat,52.51948847
9.42,0,0,0,1,52.5,soiltreat,52.43614903
9.43,0,0,0,1,52.5,soiltreat,52.56090176
9.44,0,0,0,1,52.5,soiltreat,52.45967847
9.45,0,0,0,1,52.5,soiltreat,52.29285232
9.46,0,0,0,1,52.5,soiltreat,52.5054875
9.47,0,0,0,1,52.5,soiltreat,52.29701332
9.48,0,0,0,1,52.5,soiltreat,52.63455093
9.49,0,0,0,1,52.5,soiltreat,52.22559604
9.5,0,0,0,1,52.5,soiltreat,52.47871846
9.51,0,0,0,1,52.5,soiltreat,52.56869727
9.52,0,0,0,1,52.5,soiltreat,52.27205737
9.53,0,0,0,1,52.5,soiltreat,52.7098583
9.54,0,0,0,1,52.5,soiltreat,52.36719912
9.55,0,0,0,1,52.5,soiltreat,52.42405046
9.56,0,0,0,1,52.5,soiltreat,52.52449982
9.57,0,0,0,1,52.5,soiltreat,52.44942842
9.58,0,0,0,1,52.5,soiltreat,52.34460727
9.59,0,0,0,1,52.5,soiltreat,52.56140069
9.6,0,0,0,1,52.5,soiltreat,52.42136648
9.61,0,0,0,1,52.5,soiltreat,52.57597506
9.62,0,0,0,1,52.5,soiltreat,52.42429157
9.63,0,0,0,1,52.5,soiltreat,52.35641245
9.64,0,0,0,1,52.5,soiltreat,52.48580485
9.65,0,0,0,1,52.5,soiltreat,52.5974159
9.66,0,0,0,1,52.5,soiltreat,52.53634827
9.67,0,0,0,1,52.5,soiltreat,52.49115989
9.68,0,0,0,1,52.5,soiltreat,52.20783089
9.69,0,0,0,1,52.5,soiltreat,52.71771654
9.7,0,0,0,1,52.5,soiltreat,52.49400905
9.71,0,0,0,1,52.5,soiltreat,52.37040035
9.72,0,0,0,1,52.5,soiltreat,52.46974646
9.73,0,0,0,1,52.5,soiltreat,52.53918833
9.74,0,0,0,1,52.5,soiltreat,52.27224729
9.75,0,0,0,1,52.5,soiltreat,52.60759629
9.76,0,0,0,1,52.5,soiltreat,52.53702491
9.77,0,0,0,1,52.5,soiltreat,52.68041506
9.78,0,0,0,1,52.5,soiltreat,52.64790589
9.79,0,0,0,1,52.5,soiltreat,52.41930891
9.8,0,0,0,1,52.5,soiltreat,52.42645759
9.81,0,0,0,1,52.5,soiltreat,52.35067257
9.82,0,0,0,1,52.5,soiltreat,52.44574456
9.83,0,0,0,1,52.5,soiltreat,52.64165322
9.84,0,0,0,1,52.5,soiltreat,52.76883105
9.85,0,0,0,1,52.5,soiltreat,52.63926141
9.86,0,0,0,1,52.5,soiltreat,52.22550935
9.87,0,0,0,1,52.5,soiltreat,52.62328172
9.88,0,0,0,1,52.5,soiltreat,52.65544031
9.89,0,0,0,1,52.5,soiltreat,52.59261302
9.9,0,0,0,1,52.5,soiltreat,52.37176045
9.91,0,0,0,1,52.5,soiltreat,52.65967658
9.92,0,0,0,1,52.5,soiltreat,52.60942222
9.93,0,0,0,1,52.5,soiltreat,52.59939849
9.94,0,0,0,1,52.5,soiltreat,52.44278892
9.95,0,0,0,1,52.5,soiltreat,52.62688377
9.96,0,0,0,1,52.5,soiltreat,52.51673878
9.97,0,0,0,1,52.5,soiltreat,52.48983446
9.98,0,0,0,1,52.5,soiltreat,52.72306471
9.99,0,0,0,1,52.5,soiltreat,52.61358351
10,1,0,0,1,41,den_soiltreat,40.56889363
10.1,1,0,0,1,41,den_soiltreat,40.93601863
10.2,1,0,0,1,41,den_soiltreat,40.77688906
10.3,1,0,0,1,41,den_soiltreat,41.08831875
10.4,1,0,0,1,41,den_soiltreat,40.93361007
10.5,1,0,0,1,41,den_soiltreat,41.13519572
10.6,1,0,0,1,41,den_soiltreat,41.07017425
10.7,1,0,0,1,41,den_soiltreat,41.00330605
10.8,1,0,0,1,41,den_soiltreat,40.98723383
10.9,1,0,0,1,41,den_soiltreat,40.94580993
10.1,1,0,0,1,41,den_soiltreat,41.02992598
10.11,1,0,0,1,41,den_soiltreat,40.83376186
10.12,1,0,0,1,41,den_soiltreat,41.10091911
10.13,1,0,0,1,41,den_soiltreat,40.94088295
10.14,1,0,0,1,41,den_soiltreat,40.88840486
10.15,1,0,0,1,41,den_soiltreat,40.95108298
10.16,1,0,0,1,41,den_soiltreat,41.28120032
10.17,1,0,0,1,41,den_soiltreat,40.73630013
10.18,1,0,0,1,41,den_soiltreat,40.94767086
10.19,1,0,0,1,41,den_soiltreat,41.01598838
10.2,1,0,0,1,41,den_soiltreat,40.91935118
10.21,1,0,0,1,41,den_soiltreat,40.93830963
10.22,1,0,0,1,41,den_soiltreat,41.05735225
10.23,1,0,0,1,41,den_soiltreat,41.03337711
10.24,1,0,0,1,41,den_soiltreat,40.89893682
10.25,1,0,0,1,41,den_soiltreat,41.08511494
10.26,1,0,0,1,41,den_soiltreat,41.02692255
10.27,1,0,0,1,41,den_soiltreat,41.10295126
10.28,1,0,0,1,41,den_soiltreat,40.80091045
10.29,1,0,0,1,41,den_soiltreat,40.88481253
10.3,1,0,0,1,41,den_soiltreat,40.97109462
10.31,1,0,0,1,41,den_soiltreat,41.14385768
10.32,1,0,0,1,41,den_soiltreat,40.9206453
10.33,1,0,0,1,41,den_soiltreat,40.84506695
10.34,1,0,0,1,41,den_soiltreat,41.11576182
10.35,1,0,0,1,41,den_soiltreat,41.0698035
10.36,1,0,0,1,41,den_soiltreat,40.81614934
10.37,1,0,0,1,41,den_soiltreat,41.30700159
10.38,1,0,0,1,41,den_soiltreat,41.22480117
10.39,1,0,0,1,41,den_soiltreat,40.79165764
10.4,1,0,0,1,41,den_soiltreat,41.32300647
10.41,1,0,0,1,41,den_soiltreat,40.74063249
10.42,1,0,0,1,41,den_soiltreat,41.01530637
10.43,1,0,0,1,41,den_soiltreat,40.82880813
10.44,1,0,0,1,41,den_soiltreat,40.94344864
10.45,1,0,0,1,41,den_soiltreat,40.94768269
10.46,1,0,0,1,41,den_soiltreat,41.04843276
10.47,1,0,0,1,41,den_soiltreat,40.83134906
10.48,1,0,0,1,41,den_soiltreat,40.58644254
10.49,1,0,0,1,41,den_soiltreat,40.98562834
10.5,1,0,0,1,41,den_soiltreat,40.88799503
10.51,1,0,0,1,41,den_soiltreat,41.03161721
10.52,1,0,0,1,41,den_soiltreat,40.87272353
10.53,1,0,0,1,41,den_soiltreat,41.11883971
10.54,1,0,0,1,41,den_soiltreat,41.00437811
10.55,1,0,0,1,41,den_soiltreat,41.0905082
10.56,1,0,0,1,41,den_soiltreat,40.85075898
10.57,1,0,0,1,41,den_soiltreat,40.96830013
10.58,1,0,0,1,41,den_soiltreat,41.05160316
10.59,1,0,0,1,41,den_soiltreat,40.98659322
10.6,1,0,0,1,41,den_soiltreat,41.24810562
10.61,1,0,0,1,41,den_soiltreat,40.70556369
10.62,1,0,0,1,41,den_soiltreat,41.11341883
10.63,1,0,0,1,41,den_soiltreat,41.0021628
10.64,1,0,0,1,41,den_soiltreat,41.14185707
10.65,1,0,0,1,41,den_soiltreat,40.98517873
10.66,1,0,0,1,41,den_soiltreat,40.58903686
10.67,1,0,0,1,41,den_soiltreat,41.06304588
10.68,1,0,0,1,41,den_soiltreat,40.96724311
10.69,1,0,0,1,41,den_soiltreat,40.8515967
10.7,1,0,0,1,41,den_soiltreat,40.90152967
10.71,1,0,0,1,41,den_soiltreat,41.00834953
10.72,1,0,0,1,41,den_soiltreat,41.36780952
10.73,1,0,0,1,41,den_soiltreat,41.02822604
10.74,1,0,0,1,41,den_soiltreat,40.85304554
10.75,1,0,0,1,41,den_soiltreat,41.28554157
10.76,1,0,0,1,41,den_soiltreat,40.93422203
10.77,1,0,0,1,41,den_soiltreat,40.87554109
10.78,1,0,0,1,41,den_soiltreat,40.8129153
10.79,1,0,0,1,41,den_soiltreat,40.89892863
10.8,1,0,0,1,41,den_soiltreat,41.29027509
10.81,1,0,0,1,41,den_soiltreat,41.13598422
10.82,1,0,0,1,41,den_soiltreat,41.11047902
10.83,1,0,0,1,41,den_soiltreat,41.0219938
10.84,1,0,0,1,41,den_soiltreat,41.04246812
10.85,1,0,0,1,41,den_soiltreat,41.08839151
10.86,1,0,0,1,41,den_soiltreat,41.03237742
10.87,1,0,0,1,41,den_soiltreat,41.02325799
10.88,1,0,0,1,41,den_soiltreat,41.143074
10.89,1,0,0,1,41,den_soiltreat,40.97512209
10.9,1,0,0,1,41,den_soiltreat,41.03825056
10.91,1,0,0,1,41,den_soiltreat,40.86537915
10.92,1,0,0,1,41,den_soiltreat,41.23759552
10.93,1,0,0,1,41,den_soiltreat,41.20891379
10.94,1,0,0,1,41,den_soiltreat,40.72816127
10.95,1,0,0,1,41,den_soiltreat,40.96755205
10.96,1,0,0,1,41,den_soiltreat,41.08247841
10.97,1,0,0,1,41,den_soiltreat,41.07241044
10.98,1,0,0,1,41,den_soiltreat,41.11412731
10.99,1,0,0,1,41,den_soiltreat,40.9331513
11,0,1,0,1,60,temp_soiltreat,59.81919999
11.1,0,1,0,1,60,temp_soiltreat,60.04522001
11.2,0,1,0,1,60,temp_soiltreat,59.76912822
11.3,0,1,0,1,60,temp_soiltreat,60.09530561
11.4,0,1,0,1,60,temp_soiltreat,60.10544277
11.5,0,1,0,1,60,temp_soiltreat,59.71411757
11.6,0,1,0,1,60,temp_soiltreat,60.14083822
11.7,0,1,0,1,60,temp_soiltreat,59.96632618
11.8,0,1,0,1,60,temp_soiltreat,59.89892748
11.9,0,1,0,1,60,temp_soiltreat,60.06686812
11.1,0,1,0,1,60,temp_soiltreat,60.19209257
11.11,0,1,0,1,60,temp_soiltreat,60.23476952
11.12,0,1,0,1,60,temp_soiltreat,59.81991809
11.13,0,1,0,1,60,temp_soiltreat,59.93434576
11.14,0,1,0,1,60,temp_soiltreat,60.02195722
11.15,0,1,0,1,60,temp_soiltreat,60.00990286
11.16,0,1,0,1,60,temp_soiltreat,59.9332446
11.17,0,1,0,1,60,temp_soiltreat,59.64868314
11.18,0,1,0,1,60,temp_soiltreat,59.95824264
11.19,0,1,0,1,60,temp_soiltreat,59.82272946
11.2,0,1,0,1,60,temp_soiltreat,60.00496879
11.21,0,1,0,1,60,temp_soiltreat,59.87434245
11.22,0,1,0,1,60,temp_soiltreat,59.98235834
11.23,0,1,0,1,60,temp_soiltreat,59.88877161
11.24,0,1,0,1,60,temp_soiltreat,59.93874795
11.25,0,1,0,1,60,temp_soiltreat,59.94333439
11.26,0,1,0,1,60,temp_soiltreat,60.19925501
11.27,0,1,0,1,60,temp_soiltreat,60.10746545
11.28,0,1,0,1,60,temp_soiltreat,59.96515662
11.29,0,1,0,1,60,temp_soiltreat,59.81606596
11.3,0,1,0,1,60,temp_soiltreat,60.15713071
11.31,0,1,0,1,60,temp_soiltreat,59.78453892
11.32,0,1,0,1,60,temp_soiltreat,59.82262966
11.33,0,1,0,1,60,temp_soiltreat,59.88356927
11.34,0,1,0,1,60,temp_soiltreat,59.85415297
11.35,0,1,0,1,60,temp_soiltreat,59.86445137
11.36,0,1,0,1,60,temp_soiltreat,60.19308059
11.37,0,1,0,1,60,temp_soiltreat,59.98407186
11.38,0,1,0,1,60,temp_soiltreat,59.89261936
11.39,0,1,0,1,60,temp_soiltreat,60.10075833
11.4,0,1,0,1,60,temp_soiltreat,60.02964504
